head
5.836
153.222
12.922
3.811
4.499
10.42
4.169
4.168
486.105
2.117
378.382
3.098
7.035
6.453
12.701
24.659
32.775
4.585
6.252
12.499
8.75
24.558
4.724
5.28
5.557
5.28
27.837
27.837
4.168
489.184
31.053
0.016
0.5
24.998
3.28
4.999
2.0
17.499
13.354
0.046
9.072
0.014
2.05
2.05
1.951
6.912
8.89
6.115
1.567
0.024
0.028
0.016
0.018
2.152
56.125
175.312
28.826
27.639
1.958
38.997
27.116
2.141
5.5
78.132
0.024
0.012
2.366
7.61
15.483
10.28
57.904
24.745
23.907
0.5
6.258
4.5
4.5
6.499
6.5
5.499
13.499
9.256
6.5
5.284
71.705
31.769
0.269
1.957
6.266
3.198
0.901
4.446
5.361
131.363
5.0
232.295
10.431
3.09
4.354
17.69
5.416
4.585
5.835
5.001
4.168
5.002
5.002
5.002
4.168
6.669
5.002
5.835
5.001
6.669
4.584
4.167
4.168
178.751
1.5
4.168
5.418
4.585
5.418
4.585
5.002
5.002
4.585
5.002
4.168
28.688
15.416
2.301
2.094
1.055
1.106
9.207
14.646
17.316
31.614
50.496
3.463
1.023
2.167
2.047
1.5
1.138
1.976
25.417
22.09
5.419
6.669
27.422
34.455
18.895
36.4
4.446
4.168
20.142
26.664
0.087
415.621
19.498
2.5
1.5
4.423
3.64
6.666
35.311
2.555
37.136
4.444
7.418
41.086
0.16
4.499
4.341
9.581
6.101
3.502
6.992
3.45
108.47
29.745
16.542
4.722
4.444
9.001
0.48
147.478
7.133
13.274
8.5
10.131
7.0
40.237
23.744
309.156
28.402
334.016
4.999
203.554
84.993
4.166
16.399
22.995
5.033
4.41
0.343
14.999
1.5
16.592
2.182
5.982
3.171
0.029
0.24
0.005
37.629
6.499
1.782
5.002
3.285
1.373
2.286
3.285
1.373
2.286
14.212
12.321
4.499
2.315
3.197
4.347
4.169
4.109
0.004
0.004
0.004
5.964
2.035
13.949
5.336
0.004
0.005
0.008
255.559
26.115
5.833
34.595
1.489
0.013
0.005
0.025
0.01
22.644
7.289
3.934
5.28
1.324
167.801
22.124
15.999
5.0
124.79
43.195
3.165
44.248
14.999
8.753
6.669
7.919
114.229
200.644
203.599
58.834
20.675
34.086
0.017
27.293
0.069
3.671
270.412
49.773
21.465
55.834
31.275
35.218
37.99
38.886
38.886
326.269
392.609
394.981
13.417
38.407
0.286
25.439
11.75
2.189
25.156
126.28
62.426
7.193
3.49
3.158
4.487
3.491
5.984
3.49
90.015
10.171
4.487
6.482
7.295
1.139
2.139
3.246
4.046
0.01
13.744
2.174
2.5
4.964
3.379
17.07
19.445
4.487
20.442
17.993
1.998
2.281
3.5
3.5
3.5
6.499
9.5
14.498
9.5
23.498
20.498
31.498
266.979
68.494
10.499
5.5
8.499
8.5
4.499
5.5
10.724
3.671
1.199
2.306
2.074
139.756
3.14
27.061
2.835
187.88
4.235
71.994
73.995
0.006
3.113
0.006
124.7
109.613
12.143
8.499
18.28
1.999
4.696
372.388
17.798
0.051
0.011
0.013
0.016
0.02
0.022
0.017
0.016
0.02
0.019
0.02
0.029
0.02
0.019
0.014
0.007
0.134
0.008
14.0
21.725
5.093
13.999
91.436
23.498
12.2
17.714
101.902
292.008
1.399
4.175
60.181
32.903
0.006
0.005
0.006
0.004
0.005
0.006
3.97
7.5
2.848
1.62
2.001
0.012
0.021
0.017
3.378
5.141
0.058
20.781
6.506
32.729
6.506
32.729
12.393
9.499
4.499
5.0
6.321
26.513
11.886
2.431
3.499
2.263
3.023
1.237
1.971
25.885
19.695
1.076
2.143
19.746
7.086
9.245
9.499
7.5
10.164
7.321
4.5
8.609
1.011
4.167
5.835
12.221
28.898
229.149
2.237
9.427
2.028
8.659
13.449
0.055
6.002
0.014
8.332
5.419
3.285
5.954
10.202
23.092
6.061
4.499
6.499
2.499
5.22
42.066
166.465
7.249
0.023
10.045
5.502
5.502
7.003
13.006
10.504
6.002
5.656
6.002
13.071
8.185
2.933
3.861
3.501
9.441
164.121
0.62
0.018
0.021
0.018
0.028
0.021
20.832
10.003
4.585
10.003
12.916
5.418
8.336
5.001
5.002
4.585
4.585
8.336
9.17
12.92
7.502
7.5
4.168
4.168
5.418
4.168
5.833
4.168
26.675
7.086
5.419
4.168
5.419
2.5
3.271
9.499
24.314
2.945
5.28
0.012
26.178
34.269
28.825
46.971
18.257
28.62
0.304
0.027
162.742
25.049
0.037
2.491
39.997
12.693
76.758
5.002
8.939
0.454
0.444
0.25
199.792
42.587
4.721
7.503
9.836
5.419
48.52
46.519
29.512
82.034
59.025
33.514
45.519
58.995
43.718
52.776
225.006
4.167
78.219
0.486
6.592
27.245
0.012
2.54
10.003
4.168
4.999
42.496
23.947
5.418
154.788
0.023
9.999
15.499
34.443
24.08
39.207
4.167
24.258
8.216
29.111
36.551
6.25
7.086
37.24
2.238
77.866
0.008
0.008
0.007
0.014
421.555
0.239
4.168
12.088
9.169
1.545
21.674
5.418
64.568
0.064
24.368
13.499
58.733
402.913
66.363
99.574
47.764
0.083
0.057
0.008
0.012
6.252
4.168
8.336
0.094
9.166
4.585
5.418
5.418
8.753
0.228
4.169
4.166
5.149
75.494
2.983
4.5
38.497
1.875
4.079
33.147
58.398
19.673
258.141
110.635
30.638
59.437
28.079
7.839
12.166
70.06
0.1
0.011
2.805
6.796
15.469
0.009
25.861
7.524
0.339
0.018
4.444
6.113
54.996
26.497
350.536
149.988
119.311
88.675
23.616
67.088
307.429
88.493
396.926
0.298
4.168
9.001
9.001
27.104
0.468
4.166
4.168
10.837
12.921
2.614
9.499
15.499
3.0
9.499
0.045
0.028
481.76
395.231
68.6
11.749
15.678
2.273
3.5
2.499
2.0
2.5
2.5
2.5
2.5
2.499
6.169
2.227
3.5
3.412
8.476
0.032
3.81
485.852
11.25
4.583
4.167
6.241
83.712
2.0
6.25
5.418
4.546
0.077
30.209
9.828
4.255
19.329
12.537
13.284
2.048
2.991
1.234
1.944
4.999
13.579
4.849
7.105
0.115
90.92
104.519
0.224
5.636
2.729
2.631
4.577
4.246
0.034
3.981
2.991
3.233
2.951
4.499
73.47
3.137
206.117
10.139
5.776
10.452
3.523
3.189
12.099
9.499
22.155
7.877
19.835
16.073
7.87
1.068
9.943
12.17
4.724
4.724
3.137
4.166
24.74
4.168
21.163
67.336
125.735
3.909
4.169
109.103
7.92
9.001
4.168
5.002
6.669
6.669
4.168
5.002
5.002
4.168
4.168
64.854
9.499
10.369
23.748
84.539
262.752
18.999
4.167
4.168
359.134
50.317
6.25
4.583
4.583
1.929
2.5
2.137
2.681
33.612
25.498
14.838
3.727
1.221
29.498
113.49
23.845
23.707
56.022
4.167
18.501
5.836
10.108
20.872
2.399
2.228
5.048
4.066
5.0
0.941
2.123
5.377
3.731
3.143
1.601
386.439
72.156
17.912
11.119
10.644
15.638
10.976
6.999
3.5
108.915
2.5
20.998
7.499
9.999
25.498
28.997
26.998
4.0
215.983
22.498
24.998
1.5
17.281
13.795
3.499
6.999
11.747
408.837
4.447
106.94
254.641
28.998
9.001
29.161
5.494
31.353
334.022
14.409
73.117
41.485
0.295
36.049
46.22
4.585
4.168
4.585
4.583
7.502
4.585
22.936
49.887
50.351
8.482
9.499
7.499
1.3
4.722
7.299
0.232
1.679
7.816
8.712
2.302
4.038
2.142
2.499
1.936
148.564
30.74
13.999
27.498
39.16
27.633
6.499
172.486
3.5
104.492
8.332
37.927
28.424
36.513
22.364
174.003
4.167
4.168
4.585
4.168
4.168
4.168
7.502
5.002
4.168
4.168
4.585
4.167
5.418
6.252
4.585
4.585
4.062
0.018
2.456
1.312
2.234
7.316
16.732
9.996
6.906
21.795
4.583
19.069
5.835
11.254
4.166
7.916
35.113
0.02
3.191
4.5
2.5
3.938
4.238
8.295
12.348
4.167
51.266
26.599
23.442
26.889
44.267
28.772
0.011
71.199
0.014
0.005
0.041
0.005
3.863
4.446
9.001
98.387
34.497
71.345
19.78
3.28
6.25
10.004
7.502
29.35
6.947
4.182
6.669
4.586
7.92
196.434
477.462
240.957
27.222
41.926
1.352
288.337
14.498
26.01
14.979
0.019
4.168
4.5
0.093
10.837
4.584
43.398
7.057
16.999
4.923
5.373
270.982
41.496
241.481
425.965
169.486
55.496
89.492
0.005
0.019
34.67
33.538
35.377
18.046
2.113
8.204
78.03
10.16
17.509
411.846
62.068
83.572
5.013
7.499
3.714
3.065
2.898
3.64
3.318
2.004
1.115
2.052
14.865
47.381
8.753
15.421
37.212
2.107
9.954
7.085
6.666
4.168
43.69
37.944
36.903
8.499
26.498
10.387
0.823
30.93
483.627
0.837
0.591
59.142
17.613
0.468
1.969
3.5
6.331
67.22
71.185
7.776
1.165
10.509
3.362
5.5
5.878
4.186
2.073
2.056
7.07
14.059
1.372
5.618
47.515
75.024
4.168
3.903
237.378
49.383
20.849
170.936
43.497
78.0
41.077
23.103
3.491
12.499
3.467
4.166
11.686
4.723
0.009
7.499
6.5
41.774
76.526
494.429
306.425
2.322
2.023
5.0
5.001
7.085
0.015
3.1
4.935
0.009
0.013
0.013
0.012
0.014
0.016
6.076
5.833
4.166
4.166
5.416
4.583
5.995
5.416
4.166
12.087
8.048
6.668
6.252
1.998
12.086
37.954
433.329
26.938
5.269
2.718
3.001
19.426
54.538
0.579
0.041
0.023
0.022
3.293
14.677
18.459
4.169
7.503
6.669
0.164
1.0
2.049
2.5
4.5
2.499
7.5
4.499
13.999
20.499
23.498
20.498
19.999
79.993
20.01
3.333
3.141
3.007
1.286
245.031
6.253
110.157
128.882
5.418
8.336
5.835
16.12
11.282
2.16
1.499
2.298
3.142
3.5
4.114
2.37
3.067
0.015
0.08
55.708
12.717
50.076
2.442
5.002
5.042
5.561
5.558
6.554
5.074
334.514
5.835
3.39
0.123
0.598
0.006
0.004
0.008
0.046
0.005
0.005
0.006
0.005
0.004
3.011
5.5
45.76
445.036
3.344
5.5
0.5
62.247
0.317
223.564
14.086
58.607
0.744
1.218
0.024
2.989
1.5
32.419
134.753
3.0
2.048
5.003
65.18
6.669
26.672
7.085
9.499
95.084
88.635
8.709
7.999
1.077
2.499
2.199
5.833
4.119
1.134
7.999
7.086
7.919
5.833
5.419
4.167
3.52
7.0
205.72
2.347
6.097
7.208
6.021
492.586
19.084
2.408
4.5
3.5
2.499
12.628
2.531
5.739
1.071
0.616
1.936
1.283
0.597
1.019
6.282
0.803
1.501
6.253
4.166
2.215
4.378
3.317
4.444
1.182
6.236
3.879
12.542
304.57
11.419
0.042
0.395
53.407
105.781
258.03
14.076
44.313
455.356
19.245
12.527
4.169
5.419
5.824
17.191
78.713
1.11
32.64
493.67
2.173
2.622
26.282
2.173
2.622
26.282
3.584
5.502
3.901
9.504
24.582
5.001
5.002
8.336
5.835
4.584
9.061
13.295
29.666
9.724
10.172
53.446
24.061
11.391
3.499
2.244
2.501
4.935
2.468
301.365
11.923
4.373
0.671
31.956
24.45
4.444
4.446
24.886
14.326
28.905
78.979
51.326
223.492
144.943
27.564
6.67
5.002
4.169
5.002
4.168
5.836
9.001
6.387
60.699
4.583
6.669
5.835
283.611
6.252
124.039
109.277
70.714
17.088
12.504
15.421
37.973
7.083
424.17
11.028
4.585
4.999
7.919
0.327
179.931
3.5
2.499
3.073
2.499
3.5
70.494
5.467
134.515
0.017
1.495
2.152
3.49
1.322
1.001
42.391
32.144
7.082
356.688
16.119
5.386
15.004
5.329
14.612
85.044
224.313
47.556
41.877
5.717
7.152
5.574
0.008
0.005
0.005
0.01
0.004
3.342
6.5
0.798
11.229
4.0
3.123
1.962
4.049
19.865
2.369
36.902
324.002
14.998
2.958
2.5
4.167
80.934
5.002
7.502
5.001
0.311
42.12
77.804
58.43
12.08
8.606
11.316
5.558
5.279
4.585
2.339
4.585
2.047
2.964
4.276
2.447
7.35
11.08
4.357
4.166
6.947
417.004
43.002
36.278
37.153
23.474
31.555
33.428
53.768
7.92
7.087
0.011
0.972
9.001
6.203
7.082
9.586
37.362
17.187
233.363
4.999
28.564
25.918
3.011
8.041
27.751
30.27
88.681
221.088
21.755
51.996
51.099
488.599
4.583
3.875
386.357
31.065
95.703
21.091
20.081
3.187
187.44
4.999
49.991
85.836
7.999
75.082
15.498
110.82
61.277
51.995
74.494
85.838
42.669
75.006
0.016
0.013
319.651
10.244
137.674
9.001
369.788
6.233
57.546
289.81
41.496
6.937
31.807
33.272
32.371
9.001
23.088
24.945
31.25
22.072
374.237
25.786
5.0
5.833
55.891
16.249
180.125
508.818
46.335
28.073
24.431
73.066
22.628
48.274
157.623
22.536
42.279
0.014
181.717
263.478
25.391
9.001
9.001
9.001
9.001
9.001
9.001
9.001
9.001
9.001
9.001
9.001
24.826
49.695
6.666
47.557
7.083
5.416
4.166
29.998
3.029
35.023
40.292
19.457
69.994
5.0
78.494
186.485
63.995
86.655
0.837
6.667
266.115
257.114
61.92
58.856
483.678
4.585
6.252
4.585
4.168
5.001
36.997
30.054
41.835
29.139
42.694
338.268
27.327
9.318
13.863
4.583
7.499
17.608
12.697
239.394
29.527
110.381
12.37
91.131
17.283
13.638
88.365
76.782
20.379
10.42
27.781
20.922
5.833
25.015
6.393
4.166
31.082
4.168
7.502
6.252
63.191
74.815
5.935
13.082
50.873
6.008
14.582
5.836
11.254
4.168
4.585
5.835
3.988
10.505
2.422
3.207
7.941
1.631
