head
0.9148663163052134
0.003538193175452568
0.5987813422152568
0.8769117334912248
0.4590490447516801
0.6875042890817136
0.8564246853210468
0.9174533308011127
0.09915080171914374
0.6179118436109041
0.13561797089329403
0.3846911302588132
0.9623231102904446
0.3849305208660833
0.3929293590236693
0.7278703332796035
0.6036058609204409
0.6709177118726569
0.75872459068196
0.8355961065511633
0.8222812009747985
0.8697140558993027
0.9104679128809702
0.95075416020977
0.8989612043581858
0.3758975152850903
0.3921569253308777
0.46806928283361876
0.5104861065671227
0.6397921451153943
0.7476040990055715
0.8431129716194455
0.9791426943572442
0.29927177377268427
0.47125956165983873
0.1258444503671454
0.14418336682141938
0.5003279651319601
0.008962784336193784
0.08045599122872815
0.9726488251506964
0.5495722089848083
0.6666390037520488
0.8190542155887972
0.9648287319798721
0.15343501582371913
0.2270827381816847
0.3423381440205812
0.5025702571533903
0.6198780384652828
0.05634297332709854
0.024962056588747682
0.08548957773092815
0.29888555692628843
0.32874554533978306
0.34921025038661585
0.29567612685148686
0.3971617849602053
0.39653138969439394
0.47200646035452154
0.6807885845790954
0.6696920319634339
0.711610923233816
0.12157531787082802
0.6835703034355745
0.014990639827255738
0.16069174309876777
0.01037518891908757
0.9041432130368933
0.29905313035137754
0.448029097130345
0.5845024904602844
0.5338426501497787
0.5732782628540787
0.8071389470962718
0.7968515347331832
0.8358099621603247
0.903801682437188
0.01540717948390577
0.397308611199331
0.4260977256296372
0.9732664529174533
0.48155335777245445
0.6197024853532846
0.894840494038376
0.33291253784366515
0.5800498251650599
0.6510163727215998
0.7473567287113922
0.8511995863330306
0.887065087114242
0.8667759351794073
0.3547561327883739
0.7710149044592086
0.9839544455633739
0.017397313399011478
0.2263741419841651
0.29751783859008507
0.35048540435467473
0.7096957983756549
0.7762288318855521
0.8424235266705076
0.94144026964958
0.04370155332585371
0.3137421380134729
0.6378163746367248
0.7745562895094248
0.8424905560405432
0.8599150003750453
0.10305765642979232
0.189825580003543
0.16080026684073023
0.28799328429549736
0.38414531967423726
0.2974125067228862
0.4501740369714854
0.5118777639640532
0.6110477169317785
0.6929368599293638
0.7995438810962813
0.15233222309289474
0.21554889872340968
0.3081914677995694
0.40665920831930236
0.5020978596883773
0.5809371663493411
0.7285932929135592
0.8247628836034989
0.43449714407005524
0.03580166328593931
0.6248525752843561
0.7777641236468446
0.9488310556646999
0.0015975333191826885
0.25560213919446656
0.3338190302765281
0.39917266606127444
0.5437981075374526
0.1440349446449119
0.017252083097267595
0.2631684783215846
0.3737525754439499
0.494100617468173
0.6915276472212336
0.9656394681698269
0.04981558943553291
0.3227336492225391
0.5011195500733333
0.7068773729593946
0.16408311003509465
0.03203684700227102
0.9138911985649331
0.43889075968215313
0.8323882724137436
0.8626568207969793
0.09077213046468909
